id,number,title,state,author,created_at,updated_at,closed_at,merged_at,merged_by,comments_count,review_comments_count,commits_count,additions,deletions
1668409743,11352,adapt for moore threads MUSA,open,hanhaowen-mt,2024-01-08T07:23:21Z,2024-01-09T08:13:36Z,,,,0,0,0,0,0
1580901815,11108,[Fix] fix incorrect kl_div_loss,open,ZaberKo,2023-10-31T12:47:55Z,2024-01-06T04:28:20Z,,,,0,0,0,0,0
1665681289,11347,bump version to 3.3.0,closed,hhaAndroid,2024-01-05T06:04:44Z,2024-01-05T06:10:49Z,2024-01-05T06:10:48Z,2024-01-05T06:10:48Z,,0,0,0,0,0
1662696997,11338,Bump version to 3.3.0,closed,hhaAndroid,2024-01-03T07:38:11Z,2024-01-05T06:04:09Z,2024-01-05T06:04:09Z,2024-01-05T06:04:09Z,,0,0,0,0,0
1663343560,11340,replace '.jpg' instead of 'jpg' to guarantee replacing file ending,closed,R-Fehler,2024-01-03T14:18:58Z,2024-01-04T02:25:36Z,2024-01-04T02:25:36Z,2024-01-04T02:25:36Z,,0,0,0,0,0
1662936615,11339,xxx,closed,hhaAndroid,2024-01-03T10:04:32Z,2024-01-03T10:04:40Z,2024-01-03T10:04:40Z,,,0,0,0,0,0
1660501765,11325,Fix one of the CO-DETR config files,closed,adnan-mujagic,2023-12-30T20:50:53Z,2024-01-03T04:48:45Z,2024-01-03T04:48:45Z,2024-01-03T04:48:45Z,,0,0,0,0,0
1661566515,11336,update English version of md,closed,Cycyes,2024-01-02T09:04:06Z,2024-01-03T03:25:43Z,2024-01-03T03:25:43Z,2024-01-03T03:25:43Z,,0,0,0,0,0
1642057143,11280,Fixed mask shape after Albu postprocess,closed,ilcopione,2023-12-13T09:19:55Z,2023-12-27T19:20:30Z,2023-12-27T01:47:03Z,2023-12-27T01:47:03Z,,0,0,0,0,0
1651383660,11298,Update README and refine of MM-GDINO,closed,hhaAndroid,2023-12-20T03:53:36Z,2023-12-26T10:20:25Z,2023-12-26T10:20:25Z,2023-12-26T10:20:25Z,,0,0,0,0,0
1620230979,11220,Fix CO-DETR load_from url in config,closed,returnL,2023-11-28T16:08:54Z,2023-12-22T10:04:22Z,2023-12-22T10:04:22Z,2023-12-22T10:04:22Z,,0,0,0,0,0
1633513416,11259,[Feature] RTMDet Swin / ConvNeXt,closed,okotaku,2023-12-07T01:25:20Z,2023-12-22T10:01:22Z,2023-12-22T10:01:22Z,2023-12-22T10:01:22Z,,0,0,0,0,0
1654541521,11304,finetune MM-GDINO on ov_coco and ov_lvis,closed,xushilin1,2023-12-22T02:51:46Z,2023-12-22T05:58:06Z,2023-12-22T05:58:05Z,2023-12-22T05:58:05Z,,0,0,0,0,0
1653021117,11300,The input for the argument k of top k is expected to be int.,closed,k-washi,2023-12-21T02:47:02Z,2023-12-21T11:55:21Z,2023-12-21T11:55:20Z,,,0,0,0,0,0
1641651033,11276,fix cocometric if result not exists,open,kota-iizuka,2023-12-13T02:09:48Z,2023-12-18T12:14:53Z,,,,0,0,0,0,0
1648318445,11295,MMGroundingDINO-A replicable and more comprehensive GroundingDINO,closed,hhaAndroid,2023-12-18T10:50:10Z,2023-12-18T12:12:09Z,2023-12-18T12:12:08Z,2023-12-18T12:12:08Z,,0,0,0,0,0
1648168272,11293,Support pretrain,closed,hhaAndroid,2023-12-18T09:42:00Z,2023-12-18T09:42:18Z,2023-12-18T09:42:18Z,,,0,0,0,0,0
1110392845,9235,fix mean_ap,closed,MambaWong,2022-11-04T05:28:11Z,2023-12-08T00:02:13Z,2023-12-08T00:02:13Z,,,0,0,0,0,0
1069323442,8893,refactor WIDERFaceDataset,closed,MambaWong,2022-09-28T00:33:22Z,2023-12-08T00:02:03Z,2023-12-08T00:02:02Z,,,0,0,0,0,0
1588876618,11135,[MMSIG] Add new configs for mask2former_vis,open,Crescent-Saturn,2023-11-06T15:33:03Z,2023-12-01T14:40:42Z,,,,0,0,0,0,0
1595538746,11152,Support pretraining of Grounding DINO,closed,hhaAndroid,2023-11-10T04:56:41Z,2023-11-27T01:56:15Z,2023-11-27T01:56:15Z,,,0,0,0,0,0
1451576760,10714,Support OneFormer,open,HuYanchen-hub,2023-07-27T08:40:39Z,2023-11-23T12:20:29Z,,,,0,0,0,0,0
1605822981,11187,"Add GroundingDINO on ODinW results, and support caption prompt of GroundingDINO",closed,Cycyes,2023-11-17T07:23:32Z,2023-11-21T01:13:27Z,2023-11-21T01:13:27Z,2023-11-21T01:13:27Z,,0,0,0,0,0
1600243093,11175,add odinw configs and evaluation results,closed,Cycyes,2023-11-14T08:07:16Z,2023-11-20T01:50:12Z,2023-11-15T12:19:33Z,2023-11-15T12:19:33Z,,0,0,0,0,0
1592359694,11143,add odinw configs and eval results,closed,Cycyes,2023-11-08T10:52:38Z,2023-11-20T01:50:10Z,2023-11-14T08:01:36Z,,,0,0,0,0,0
1601890476,11181,fix swin about _freeze_stages,closed,ShenghaiRong,2023-11-15T04:52:47Z,2023-11-15T05:07:48Z,2023-11-15T05:07:48Z,,,0,0,0,0,0
1600103187,11173,Replace partially weighted download links with OpenXLab for the Faster-RCNN,closed,keyhsw,2023-11-14T05:52:07Z,2023-11-14T06:35:35Z,2023-11-14T06:35:35Z,2023-11-14T06:35:35Z,,0,0,0,0,0
1599996887,11172,Update README.md,closed,keyhsw,2023-11-14T03:30:11Z,2023-11-14T05:45:38Z,2023-11-14T05:45:38Z,,,0,0,0,0,0
1595457590,11151,Update README.md (Replace Faster-RCNN partially weighted download links with OpenXLab),closed,keyhsw,2023-11-10T03:31:58Z,2023-11-14T03:29:47Z,2023-11-14T03:29:47Z,,,0,0,0,0,0
1598743997,11168,[WIP][MMSIG]Add support for the yolov5 txt data format in mmdet.,open,SimonGuoNjust,2023-11-13T12:06:49Z,2023-11-13T12:06:58Z,,,,0,0,0,0,0
1595400086,11150,针对dyhead中hight-level feature中存在modulated DCN output和offset不对齐现象,open,Bonbon-Tang,2023-11-10T02:20:45Z,2023-11-10T04:44:20Z,,,,0,0,0,0,0
1047687003,8744,Add crowddet,closed,yuyoujiang,2022-09-06T14:58:11Z,2023-11-09T14:53:37Z,2022-11-02T11:09:28Z,2022-11-02T11:09:28Z,,0,0,0,0,0
1590086961,11136,Support LVIS chunked evaluation and image chunked inference of GLIP,closed,hhaAndroid,2023-11-07T08:19:03Z,2023-11-09T06:27:16Z,2023-11-09T06:27:16Z,2023-11-09T06:27:16Z,,0,0,0,0,0
1582343450,11117,[Feature] Add optional score threshold option to coco_error_analysis.py,closed,guyleaf,2023-11-01T09:33:15Z,2023-11-07T01:30:59Z,2023-11-07T01:30:59Z,2023-11-07T01:30:59Z,,0,0,0,0,0
1577845026,11104,Enable customization of kernel size in CSPLayer and DarknetBottleneck while preserving previously default kernel size,open,handleandwheel,2023-10-29T12:23:01Z,2023-11-06T13:31:36Z,,,,0,0,0,0,0
1572529810,11087,[Fix]Fixed the issue where tensor would cause training to exit with a…,open,LRJKD,2023-10-25T09:33:31Z,2023-11-06T09:09:40Z,,,,0,0,0,0,0
1581087114,11109,[MMSIG#357] Add new configs for panoptic_fpn,closed,Crescent-Saturn,2023-10-31T14:28:51Z,2023-11-06T08:36:08Z,2023-11-06T08:36:08Z,2023-11-06T08:36:08Z,,0,0,0,0,0
1578813400,11105,Support ODinW and evaluate,closed,hhaAndroid,2023-10-30T11:00:08Z,2023-11-06T08:29:19Z,2023-11-06T08:29:19Z,2023-11-06T08:29:19Z,,0,0,0,0,0
1572485315,11085,[Fix]Fixed the issue where type and by_epoch in loop_cfg exist simult…,closed,LRJKD,2023-10-25T09:06:40Z,2023-10-26T11:36:26Z,2023-10-26T11:36:25Z,2023-10-26T11:36:25Z,,0,0,0,0,0
1572497155,11086,[Fix]Fixed the issue where the directory level of the youtubevis2coco…,closed,LRJKD,2023-10-25T09:13:47Z,2023-10-26T11:34:22Z,2023-10-26T11:34:22Z,2023-10-26T11:34:22Z,,0,0,0,0,0
1572440962,11084,[Fix]Fixed the issue where type and by_epoch in loop_cfg exist simult…,closed,LRJKD,2023-10-25T08:39:49Z,2023-10-25T09:35:57Z,2023-10-25T08:56:49Z,,,0,0,0,0,0
785370218,6557,Fix dist runs,closed,vakker,2021-11-21T11:06:30Z,2023-10-23T15:47:59Z,2023-10-23T15:47:59Z,,,0,0,0,0,0
1562213277,11056,Update bytetrack_yolox_x_8xb4-80e_crowdhuman-mot17halftrain_test-mot1…,open,DeXNaoh,2023-10-18T09:11:56Z,2023-10-23T01:59:37Z,,,,0,0,0,0,0
1562617423,11060,Fix broken links in README.md,closed,aaronzs,2023-10-18T13:03:36Z,2023-10-20T02:43:56Z,2023-10-20T02:18:44Z,2023-10-20T02:18:44Z,,0,0,0,0,0
1565049696,11066,Fix Grounding DINO nan when class tokens exceeds 256,closed,Divadi,2023-10-19T14:42:47Z,2023-10-20T02:18:16Z,2023-10-20T02:18:16Z,2023-10-20T02:18:16Z,,0,0,0,0,0
1562245750,11058,fix docstring for dimension of targets argument,closed,AwePhD,2023-10-18T09:30:50Z,2023-10-18T10:47:27Z,2023-10-18T10:09:22Z,2023-10-18T10:09:22Z,,0,0,0,0,0
1307136460,10120,[MMSIG-21] Migrate Eqlv2 loss to MMDet 3.x,closed,xin-li-67,2023-04-10T07:02:33Z,2023-10-14T11:33:36Z,2023-05-08T03:05:49Z,2023-05-08T03:05:49Z,,0,0,0,0,0
1519344948,10944,[CodeCamp2023-685] DINOv2 (self-supervised algorithm) backbone + DINO (detection algorithm),open,zhangyiyuan1112,2023-09-18T11:46:54Z,2023-10-12T14:03:53Z,,,,0,0,0,0,0
1553563720,11030,Bump version to v3.2.0,closed,hhaAndroid,2023-10-12T07:07:25Z,2023-10-12T07:43:04Z,2023-10-12T07:43:04Z,2023-10-12T07:43:04Z,,0,0,0,0,0
1553376996,11029,Bump version to v3.2.0,closed,hhaAndroid,2023-10-12T04:04:16Z,2023-10-12T07:06:33Z,2023-10-12T07:06:32Z,2023-10-12T07:06:32Z,,0,0,0,0,0
1451191352,10711,Update Instance segmentation Tutorial,closed,ytzfhqs,2023-07-27T01:38:11Z,2023-10-12T07:04:09Z,2023-08-16T11:40:25Z,2023-08-16T11:40:25Z,,0,0,0,0,0
1549047513,11017,Update configs of Detic,closed,ryylcc,2023-10-10T05:03:17Z,2023-10-12T07:04:03Z,2023-10-12T07:04:02Z,2023-10-12T07:04:02Z,,0,0,0,0,0
1551637948,11025,Update train.py to compat with new config,closed,hhaAndroid,2023-10-11T08:47:51Z,2023-10-12T02:19:13Z,2023-10-12T02:19:12Z,2023-10-12T02:19:12Z,,0,0,0,0,0
1531742313,10981,Add FSDP and DeepSpeed training example,closed,hhaAndroid,2023-09-27T06:20:21Z,2023-10-11T02:15:25Z,2023-10-11T02:15:25Z,2023-10-11T02:15:25Z,,0,0,0,0,0
1537518718,10993,[Feature] RTMDet-X p6,closed,okotaku,2023-10-02T06:54:21Z,2023-10-11T01:57:59Z,2023-10-11T01:57:59Z,2023-10-11T01:57:59Z,,0,0,0,0,0
1548981807,11016,Update configs of Detic_new,closed,ryylcc,2023-10-10T04:14:00Z,2023-10-10T04:20:41Z,2023-10-10T04:20:41Z,,,0,0,0,0,0
1547204552,11012,Add custom dataset of grounding dino,closed,hhaAndroid,2023-10-09T05:31:21Z,2023-10-09T05:37:05Z,2023-10-09T05:37:05Z,2023-10-09T05:37:05Z,,0,0,0,0,0
1525870250,10960,[CodeCamp2023-603]Add new configuration files for MaskFormer algorithm in mmdetection,closed,SimonGuoNjust,2023-09-22T02:58:28Z,2023-10-09T02:36:21Z,2023-10-09T02:36:21Z,2023-10-09T02:36:21Z,,0,0,0,0,0
1540508900,10997,Fix Pad Shape,closed,agpeshal,2023-10-03T18:40:37Z,2023-10-09T02:34:57Z,2023-10-09T02:34:57Z,2023-10-09T02:34:57Z,,0,0,0,0,0
1511379996,10915,Support Roboflow 100 Benchmark,closed,hhaAndroid,2023-09-12T05:11:33Z,2023-10-08T05:57:53Z,2023-10-08T05:57:53Z,2023-10-08T05:57:53Z,,0,0,0,0,0
1546277505,11004,[Fix] Fix incorrect behavior to access train pipeline from `ConcatDataset` in analyze_results.py,closed,guyleaf,2023-10-07T07:33:57Z,2023-10-08T01:29:51Z,2023-10-08T01:29:51Z,2023-10-08T01:29:51Z,,0,0,0,0,0
1465427685,10755,[CodeCamp2023-475] Add new configuration files for Mask2Former algorithm in mmdetection.,closed,ChengAoShen,2023-08-07T15:01:40Z,2023-10-07T06:12:04Z,2023-10-07T06:12:04Z,,,0,0,0,0,0
1515687017,10926,Support Detic and Multi-Datasets training,closed,ryylcc,2023-09-14T13:09:36Z,2023-09-27T12:04:06Z,2023-09-27T12:04:06Z,2023-09-27T12:04:06Z,,0,0,0,0,0
1532252395,10984,test new model,closed,hhaAndroid,2023-09-27T11:44:30Z,2023-09-27T11:59:56Z,2023-09-27T11:59:56Z,2023-09-27T11:59:56Z,,0,0,0,0,0
1529803608,10976,Fix typo,closed,hhaAndroid,2023-09-26T03:29:43Z,2023-09-26T03:40:19Z,2023-09-26T03:40:19Z,2023-09-26T03:40:19Z,,0,0,0,0,0
1528208667,10970,Fix some errors of grounding dino,closed,YanxingLiu,2023-09-25T07:08:58Z,2023-09-26T03:30:21Z,2023-09-26T03:30:20Z,,,0,0,0,0,0
1523119684,10954,Support GroundingDINO finetune,closed,Johnson-Wang,2023-09-20T13:28:13Z,2023-09-26T03:25:39Z,2023-09-26T03:25:38Z,2023-09-26T03:25:38Z,,0,0,0,0,0
1527695428,10967,[CodeCamp2023-684] Provide training configuration and code support for eva02+dino based on the DINO algorithm in mmdet.,open,xiangyw99,2023-09-24T12:49:51Z,2023-09-26T03:08:04Z,,,,0,0,0,0,0
1528212065,10971,[MMSIG]ECMLoss 算法支持 #173,open,zhangyiyuan1112,2023-09-25T07:11:30Z,2023-09-25T07:11:35Z,,,,0,0,0,0,0
1328978579,10228,[Feature] Support plot PR Curve,open,BIGWangYuDong,2023-04-26T15:35:31Z,2023-09-24T05:00:42Z,,,,0,0,0,0,0
1283692352,10000,[Feature] Support Bytetrack,closed,zwhus,2023-03-21T06:34:40Z,2023-09-22T11:36:12Z,2023-03-24T12:16:31Z,2023-03-24T12:16:30Z,,0,0,0,0,0
1490897411,10843,Support AlignDETR ,closed,jiongjiongli,2023-08-27T08:33:33Z,2023-09-21T02:10:54Z,2023-09-21T02:10:54Z,2023-09-21T02:10:54Z,,0,0,0,0,0
1255430693,9843,[Refactor] Refactor LVIS metric with MMEval.,open,RangiLyu,2023-02-27T12:58:43Z,2023-09-20T02:21:29Z,,,,0,0,0,0,0
1520598054,10946,Fix import error in downstream repo,closed,hhaAndroid,2023-09-19T03:49:58Z,2023-09-19T04:44:54Z,2023-09-19T04:44:54Z,2023-09-19T04:44:54Z,,0,0,0,0,0
1518557518,10938,Support V3Det: Vast Vocabulary Visual Detection Dataset (ICCV 2023 Oral),closed,V3Det,2023-09-17T18:08:28Z,2023-09-19T01:33:48Z,2023-09-19T01:33:48Z,2023-09-19T01:33:48Z,,0,0,0,0,0
1505892748,10893,Support H-DINO,closed,PhoenixZ810,2023-09-07T09:02:59Z,2023-09-19T01:30:56Z,2023-09-19T01:30:56Z,2023-09-19T01:30:56Z,,0,0,0,0,0
1517756542,10934,[fix]fix torch version comparison,closed,Kuro96,2023-09-15T18:18:30Z,2023-09-18T10:39:01Z,2023-09-18T09:26:48Z,2023-09-18T09:26:48Z,,0,0,0,0,0
1519146459,10943,Support checkpoint_wrapper,closed,hhaAndroid,2023-09-18T09:35:16Z,2023-09-18T09:41:48Z,2023-09-18T09:41:47Z,2023-09-18T09:41:47Z,,0,0,0,0,0
1518091786,10936,[CodeCamp2023-605] Add new configs of deformable_detr,closed,RangeKing,2023-09-16T03:04:43Z,2023-09-18T09:41:02Z,2023-09-18T09:41:01Z,2023-09-18T09:41:01Z,,0,0,0,0,0
1519108844,10942,Add OpenXLab Badge ,closed,ZhaoQiiii,2023-09-18T09:10:12Z,2023-09-18T09:17:54Z,2023-09-18T09:17:53Z,2023-09-18T09:17:53Z,,0,0,0,0,0
1515349042,10925,Fix GLIP eval in training,closed,hhaAndroid,2023-09-14T09:39:53Z,2023-09-18T05:07:31Z,2023-09-18T05:07:31Z,2023-09-18T05:07:31Z,,0,0,0,0,0
1030681714,8594,[Fix] replace mmcv's function and modules imported with mmengine's,closed,chhluo,2022-08-19T03:29:05Z,2023-09-15T11:55:36Z,2022-08-23T06:34:19Z,2022-08-23T06:34:19Z,,0,0,0,0,0
1487377646,10835,erase wrong code in tools/coco_error_analysis.py,closed,ImJaewooChoi,2023-08-24T04:58:42Z,2023-09-13T03:05:26Z,2023-09-13T03:05:13Z,,,0,0,0,0,0
1510594740,10914,Rf100-faster-RCNN,closed,PhoenixZ810,2023-09-11T15:46:14Z,2023-09-12T05:10:54Z,2023-09-12T05:10:45Z,,,0,0,0,0,0
1451264833,10713,Update multi_source_sampler.py,open,wanghao9610,2023-07-27T03:20:33Z,2023-09-12T01:33:47Z,,,,0,0,0,0,0
1454656321,10721,[CodeCamp2023-489]Add new configuration files for htc in mmdetection ,open,Eiviento,2023-07-29T07:08:24Z,2023-09-12T01:30:45Z,,,,0,0,0,0,0
1480158223,10808,[CodeCamp2023-504]Add a new script to support the WBF (Weighted Box Fusion) function in mmdetection.,closed,Morty-Xu,2023-08-18T07:57:14Z,2023-09-12T01:28:08Z,2023-09-12T01:28:08Z,2023-09-12T01:28:08Z,,0,0,0,0,0
1508984795,10905,[CodeCamp2023-491]Add new configuration files for MaskRCNN algorithm in mmdetection.,closed,ZhaoCake,2023-09-10T02:40:20Z,2023-09-12T01:25:05Z,2023-09-12T01:25:05Z,2023-09-12T01:25:05Z,,0,0,0,0,0
1509467299,10910,Update to support torch2onnx for DETR series models,closed,RunningLeon,2023-09-11T02:33:11Z,2023-09-12T01:24:16Z,2023-09-12T01:24:16Z,2023-09-12T01:24:16Z,,0,0,0,0,0
1496652678,10866,Support GLIP Funtune,closed,hhaAndroid,2023-08-31T07:26:43Z,2023-09-11T05:54:09Z,2023-09-11T05:54:09Z,2023-09-11T05:54:09Z,,0,0,0,0,0
1299712654,10076,update img_shape after Expand,open,Mactarvish,2023-04-03T09:14:47Z,2023-09-09T01:21:11Z,,,,0,0,0,0,0
1502000195,10878,[CodeCamp2023-474] Add new configuration files for DINO algorithm in mmdetection. ,closed,Markson-Young,2023-09-05T02:05:57Z,2023-09-08T11:36:00Z,2023-09-08T11:35:59Z,,,0,0,0,0,0
944505679,8032,Rename panoptic seg related and Realse instance seg related for Mask2Former,closed,chhluo,2022-05-23T14:17:04Z,2023-09-07T09:42:19Z,2022-05-27T08:55:11Z,2022-05-27T08:55:11Z,,0,0,0,0,0
1494944782,10857,H-dino,closed,PhoenixZ810,2023-08-30T06:43:11Z,2023-09-07T08:16:58Z,2023-09-07T08:16:58Z,,,0,0,0,0,0
1498534836,10869,Create SECURITY.md,open,KOSASIH,2023-09-01T09:12:39Z,2023-09-06T07:30:35Z,,,,0,0,0,0,0
1499964138,10871,[CodeCamp2023-474] Add new configuration files for DINO algorithm in mmdetection. ,closed,Markson-Young,2023-09-02T13:44:21Z,2023-09-06T07:30:27Z,2023-09-05T01:58:05Z,,,0,0,0,0,0
1497647064,10868,Setting scope for image reader in video_demo,closed,apatsekin,2023-08-31T18:15:54Z,2023-09-04T09:24:32Z,2023-09-04T09:24:32Z,2023-09-04T09:24:32Z,,0,0,0,0,0
1500913934,10876,[Bugfix] analyze_results,closed,okotaku,2023-09-04T09:09:40Z,2023-09-04T09:20:12Z,2023-09-04T09:20:12Z,2023-09-04T09:20:12Z,,0,0,0,0,0
1462957857,10746,[Fix] misspelling of 'flip',closed,RangeKing,2023-08-04T13:46:09Z,2023-09-03T12:04:23Z,2023-08-07T01:28:40Z,2023-08-07T01:28:40Z,,0,0,0,0,0
1471700273,10784,[CodeCamp2023-602] Add docs of `Inferencer`,closed,RangeKing,2023-08-11T12:02:04Z,2023-09-03T12:04:13Z,2023-08-15T03:07:06Z,2023-08-15T03:07:06Z,,0,0,0,0,0
1497255585,10867,[CodeCamp2023-499] Refine the docstring and typehint of `vlfuse_helper.py`,closed,RangeKing,2023-08-31T14:09:46Z,2023-09-01T04:14:45Z,2023-09-01T03:18:55Z,2023-09-01T03:18:55Z,,0,0,0,0,0
1482330893,10815,support H-DETR,closed,PhoenixZ810,2023-08-21T07:19:25Z,2023-08-30T06:47:00Z,2023-08-30T06:47:00Z,,,0,0,0,0,0
1492168940,10848,[CodeCamp2023-497] Translation into Chinese of an English document.,closed,timerring,2023-08-28T14:16:34Z,2023-08-30T06:08:02Z,2023-08-29T05:58:45Z,2023-08-29T05:58:45Z,,0,0,0,0,0
1494697878,10855,[CodeCamp2023-488] Add new configuration files for SoftTeacher algorithm in mmdetection.,closed,Shengshenlan,2023-08-30T01:44:44Z,2023-08-30T06:07:59Z,2023-08-30T05:32:22Z,,,0,0,0,0,0
1313024777,10152,Seems to correct #8208,closed,austinmw,2023-04-13T19:18:02Z,2023-08-28T21:30:27Z,2023-08-28T21:30:27Z,,,0,0,0,0,0
1491720715,10846,Support AMP of DDQ and CO-DETR,open,hhaAndroid,2023-08-28T09:19:17Z,2023-08-28T09:19:27Z,,,,0,0,0,0,0
1491524690,10845,Add FrozenBN,closed,hhaAndroid,2023-08-28T07:16:54Z,2023-08-28T07:24:09Z,2023-08-28T07:24:08Z,2023-08-28T07:24:08Z,,0,0,0,0,0
846938158,7141,[WIP] Support FrozenBN,closed,hhaAndroid,2022-02-11T06:21:06Z,2023-08-28T07:16:24Z,2023-08-28T07:16:24Z,,,0,0,0,0,0
1489783679,10840,[CodeCamp2023-493] Add new configs of RTMDet,closed,RangeKing,2023-08-25T13:53:24Z,2023-08-28T02:44:36Z,2023-08-28T02:38:22Z,2023-08-28T02:38:22Z,,0,0,0,0,0
1489344073,10839,[WIP] Support bf16 of DINO,open,hhaAndroid,2023-08-25T08:36:41Z,2023-08-28T02:32:33Z,,,,0,0,0,0,0
1248213683,9808,[WIP] [Feature] Support Mask DINO for panoptic segmentation in Projects,closed,Li-Qingyun,2023-02-21T06:35:37Z,2023-08-25T14:56:03Z,2023-08-25T14:56:02Z,,,0,0,0,0,0
1486111282,10827,Support AMP of DINO ,closed,hhaAndroid,2023-08-23T09:50:35Z,2023-08-24T01:53:17Z,2023-08-24T01:53:17Z,2023-08-24T01:53:17Z,,0,0,0,0,0
1351951949,10335,[Fix] Support AMP with DETR-detectors,closed,nijkah,2023-05-16T07:13:42Z,2023-08-24T01:40:37Z,2023-08-24T01:40:37Z,,,0,0,0,0,0
1485722824,10826,The QR code for the QQ group has been updated to 'Miao Miao',closed,crazysteeaam,2023-08-23T04:17:58Z,2023-08-23T06:26:23Z,2023-08-23T06:26:23Z,2023-08-23T06:26:23Z,,0,0,0,0,0
1462407160,10743,Update formatting.py,closed,captainIT,2023-08-04T06:31:39Z,2023-08-23T05:21:15Z,2023-08-08T01:48:15Z,2023-08-08T01:48:15Z,,0,0,0,0,0
1466146554,10757,[Fix] Fix typo in mask-rcnn_r50_fpn_1x-wandb_coco,closed,aaronzs,2023-08-08T02:44:38Z,2023-08-23T05:20:58Z,2023-08-08T05:08:45Z,2023-08-08T05:08:45Z,,0,0,0,0,0
1466115917,10756,[CodeCamp2023-498] Translation into Chinese of `tracking_train_test_zh_cn.md`,closed,zhangzhidaSunny,2023-08-08T01:54:09Z,2023-08-23T05:20:54Z,2023-08-17T09:53:54Z,2023-08-17T09:53:54Z,,0,0,0,0,0
1468038178,10769,[Fix] fix the input variables of eval_recalls in voc_metric,closed,gotjd709,2023-08-09T06:39:09Z,2023-08-23T05:20:46Z,2023-08-09T06:55:56Z,,,0,0,0,0,0
1468107301,10772,[CodeCamp2023-503] Add the DDQ algorithm to mmdetection,closed,jiongjiongli,2023-08-09T07:37:07Z,2023-08-23T05:20:44Z,2023-08-14T07:38:14Z,2023-08-14T07:38:14Z,,0,0,0,0,0
1481412844,10811,test,closed,TensorNull,2023-08-19T10:05:27Z,2023-08-23T05:20:16Z,2023-08-21T06:35:25Z,,,0,0,0,0,0
1485703719,10824,Add more feature of DINO,open,hhaAndroid,2023-08-23T03:46:58Z,2023-08-23T05:02:36Z,,,,0,0,0,0,0
1468077538,10770,[Fix] fix the input variables of eval_recalls in voc_metric,closed,gotjd709,2023-08-09T07:12:51Z,2023-08-22T04:29:25Z,2023-08-14T05:54:53Z,2023-08-14T05:54:53Z,,0,0,0,0,0
1461382886,10740,Support CO-DETR,closed,hhaAndroid,2023-08-03T12:28:09Z,2023-08-22T03:45:51Z,2023-08-22T03:45:51Z,2023-08-22T03:45:51Z,,0,0,0,0,0
1479005615,10805,[CodeCamp2023-495]Translation into Chinese of an English document.,closed,yeungkong,2023-08-17T12:59:29Z,2023-08-18T08:34:29Z,2023-08-18T08:33:49Z,2023-08-18T08:33:49Z,,0,0,0,0,0
1478439238,10803,Cuda version fix,closed,hadiyouness10,2023-08-17T06:20:31Z,2023-08-17T06:26:07Z,2023-08-17T06:21:10Z,,,0,0,0,0,0
1447963080,10697,[CodeCamp2023-495]Translation into Chinese of an English document.(1),closed,yeungkong,2023-07-25T08:24:07Z,2023-08-17T05:48:54Z,2023-08-17T05:48:53Z,,,0,0,0,0,0
1391973095,10509,[Feature] Support CopyPaste when mask is not available,closed,nijkah,2023-06-14T09:00:21Z,2023-08-17T02:38:30Z,2023-06-19T02:36:18Z,2023-06-19T02:36:17Z,,0,0,0,0,0
1477023267,10797,voc2coco and divide dataset,closed,ytzfhqs,2023-08-16T08:06:26Z,2023-08-16T11:41:39Z,2023-08-16T11:41:39Z,,,0,0,0,0,0
1477300461,10799,Support download dataset from OpenXLab,closed,hhaAndroid,2023-08-16T11:24:57Z,2023-08-16T11:36:34Z,2023-08-16T11:36:34Z,2023-08-16T11:36:34Z,,0,0,0,0,0
1459476763,10733,Update documentation about the overlaps shape,closed,ShaneXiangH,2023-08-02T09:47:18Z,2023-08-15T03:12:55Z,2023-08-15T03:12:55Z,,,0,0,0,0,0
1471198810,10782,Support torch2onnx for maskformer series,closed,RunningLeon,2023-08-11T03:27:00Z,2023-08-15T03:07:48Z,2023-08-15T03:07:48Z,2023-08-15T03:07:48Z,,0,0,0,0,0
1462554071,10744,[CodeCamp2023-496] Translation into Chinese of an English document.,closed,Musiyuan,2023-08-04T08:36:19Z,2023-08-14T06:01:08Z,2023-08-14T06:01:07Z,2023-08-14T06:01:07Z,,0,0,0,0,0
1472182771,10785,[CodeCamp2023-604] Add new configuration files for DETR algorithm in mmdetection,closed,zeyuanyin,2023-08-11T18:19:08Z,2023-08-14T05:42:09Z,2023-08-14T05:42:08Z,2023-08-14T05:42:08Z,,0,0,0,0,0
1447817074,10694,fixed export to torcheserve,closed,ODAncona,2023-07-25T06:29:58Z,2023-08-08T01:54:27Z,2023-08-08T01:54:27Z,2023-08-08T01:54:27Z,,0,0,0,0,0
1081445935,8982,add assert,closed,MambaWong,2022-10-10T01:52:06Z,2023-08-05T17:18:40Z,2022-10-12T07:32:30Z,2022-10-12T07:32:30Z,,0,0,0,0,0
1301512735,10081,[Docs] Update MMDet_Tutorial.ipynb of 3.x,closed,RangeKing,2023-04-04T11:30:19Z,2023-08-04T13:23:30Z,2023-05-08T10:24:56Z,2023-05-08T10:24:56Z,,0,0,0,0,0
1295634640,10048,[Docs] Replace relative links in `how_to.md`,closed,RangeKing,2023-03-30T05:21:19Z,2023-08-04T13:23:26Z,2023-03-31T03:05:43Z,,,0,0,0,0,0
1451990023,10717,[CodeCamp2023-476]Add new configuration files for QDTrack algorithm in mmdetection,closed,ZhaoCake,2023-07-27T13:19:26Z,2023-08-04T02:42:06Z,2023-08-04T02:42:06Z,2023-08-04T02:42:06Z,,0,0,0,0,0
